txn_id,account_id,amount,txn_type,txn_date,status
TXN-0003785,ACC-00196,28361.5,debit,2024-09-11T05:48:37Z,pending
TXN-0003786,ACC-00302,13061.68,credit,2025-09-16T03:48:13Z,failed
TXN-0003787,ACC-00026,5533.19,debit,2025-07-15T02:10:07Z,failed
TXN-0003788,ACC-00348,9029.89,credit,2024-10-07T15:25:11Z,completed
TXN-0003789,ACC-00357,46437.49,debit,2024-09-29T19:58:49Z,completed
TXN-0003790,ACC-00037,23724.57,credit,2025-06-14T07:40:54Z,failed
TXN-0003791,ACC-00032,11354.23,credit,2024-06-09T21:23:53Z,pending
TXN-0003792,ACC-00161,12428.39,debit,2024-03-18T16:17:24Z,failed
TXN-0003793,ACC-00297,12996.01,credit,2025-04-10T15:22:31Z,completed
TXN-0003794,ACC-00195,24275.92,debit,2024-01-20T05:48:21Z,failed
TXN-0003795,ACC-00336,32566.72,credit,2025-09-18T19:27:01Z,completed
TXN-0003796,ACC-00153,26518.11,credit,2024-05-18T23:27:04Z,completed
TXN-0003797,ACC-00151,46025.5,credit,2025-06-14T01:00:53Z,pending
TXN-0003798,ACC-00403,45151.58,credit,2024-12-01T00:45:37Z,pending
TXN-0003799,ACC-00211,2501.07,credit,2024-07-22T14:28:20Z,completed
TXN-0003800,ACC-00008,41009.75,credit,2024-09-01T11:19:14Z,pending
TXN-0003801,ACC-00443,18210.01,credit,2024-09-21T00:30:26Z,failed
TXN-0003802,ACC-00457,1460.18,credit,2025-08-30T19:10:15Z,pending
TXN-0003803,ACC-00394,15947.29,debit,2024-05-29T08:29:56Z,failed
TXN-0003804,ACC-00413,30430.93,credit,2024-04-11T15:19:46Z,completed
TXN-0003805,ACC-00439,39111.75,credit,2025-09-12T13:08:02Z,pending
TXN-0003806,ACC-00449,19063.64,debit,2025-10-25T13:05:12Z,failed
TXN-0003807,ACC-00095,38521.46,credit,2025-06-28T04:06:04Z,pending
TXN-0003808,ACC-00028,5420.83,credit,2025-04-13T20:51:36Z,failed
TXN-0003809,ACC-00178,11445.88,debit,2024-01-08T02:40:55Z,failed
TXN-0003810,ACC-00478,33763.7,debit,2025-10-26T13:04:59Z,completed
TXN-0003811,ACC-00061,8746.22,credit,2024-05-20T14:54:13Z,pending
TXN-0003812,ACC-00220,48216.73,credit,2025-06-23T00:09:31Z,failed
TXN-0003813,ACC-00243,15531.5,debit,2025-08-16T06:25:48Z,pending
TXN-0003814,ACC-00314,3367.55,debit,2024-03-21T12:17:36Z,completed
TXN-0003815,ACC-00091,14047.25,debit,2024-03-12T16:35:58Z,pending
TXN-0003816,ACC-00467,48620.64,credit,2025-02-18T07:27:45Z,failed
TXN-0003817,ACC-00328,19412.86,debit,2024-01-05T18:04:18Z,failed
TXN-0003818,ACC-00008,5418.28,credit,2025-01-08T18:13:29Z,failed
TXN-0003819,ACC-00254,49581.86,debit,2024-06-01T03:32:19Z,completed
TXN-0003820,ACC-00089,28892.4,credit,2024-12-10T22:24:23Z,completed
TXN-0003821,ACC-00477,40095.9,credit,2024-04-14T18:54:17Z,failed
TXN-0003822,ACC-00210,39626.62,debit,2025-05-11T00:15:21Z,pending
TXN-0003823,ACC-00039,7364.59,debit,2025-12-15T05:07:40Z,completed
TXN-0003824,ACC-00028,10195.34,credit,2024-06-26T17:16:55Z,failed
TXN-0003825,ACC-00389,44225.01,credit,2024-06-26T01:46:46Z,pending
TXN-0003826,ACC-00178,34822.02,credit,2025-11-03T22:50:10Z,failed
TXN-0003827,ACC-00025,23060.75,credit,2025-09-28T03:17:05Z,failed
TXN-0003828,ACC-00087,18425.42,credit,2025-02-03T06:42:01Z,completed
TXN-0003829,ACC-00159,6396.71,debit,2025-01-26T01:13:29Z,pending
TXN-0003830,ACC-00450,12661.64,credit,2024-02-06T14:55:21Z,completed
TXN-0003831,ACC-00347,47228.69,credit,2024-08-25T06:59:24Z,failed
TXN-0003832,ACC-00189,14261.06,credit,2024-09-19T22:49:41Z,failed
TXN-0003833,ACC-00075,43493.65,debit,2024-03-27T12:42:53Z,completed
TXN-0003834,ACC-00484,9678.26,credit,2024-08-09T17:28:16Z,failed
TXN-0003835,ACC-00315,38267.73,credit,2025-06-13T20:36:34Z,failed
TXN-0003836,ACC-00376,40780.13,debit,2024-12-16T02:35:28Z,pending
TXN-0003837,ACC-00462,38677.91,debit,2024-07-07T15:54:48Z,failed
TXN-0003838,ACC-00151,32253.6,debit,2025-01-15T00:56:14Z,completed
TXN-0003839,ACC-00016,9582.22,credit,2025-06-16T02:52:21Z,completed
TXN-0003840,ACC-00420,3639.73,credit,2024-10-01T16:08:40Z,failed
TXN-0003841,ACC-00007,32753.08,debit,2025-09-14T07:22:41Z,completed
TXN-0003842,ACC-00311,39202.12,debit,2025-10-04T02:50:03Z,completed
TXN-0003843,ACC-00131,16448.24,debit,2024-01-26T18:53:43Z,pending
TXN-0003844,ACC-00312,49716.5,debit,2024-09-09T10:26:01Z,failed
TXN-0003845,ACC-00280,25152.56,debit,2024-07-26T04:51:58Z,failed
TXN-0003846,ACC-00458,11472.63,debit,2025-11-15T08:49:50Z,pending
TXN-0003847,ACC-00007,1789.16,debit,2025-02-03T18:44:41Z,completed
TXN-0003848,ACC-00367,43629.48,credit,2025-01-03T07:10:52Z,failed
TXN-0003849,ACC-00147,25709.92,debit,2025-10-16T10:27:35Z,pending
TXN-0003850,ACC-00177,49444.94,credit,2024-07-16T08:48:57Z,pending
TXN-0003851,ACC-00470,33501.63,credit,2024-07-22T05:33:39Z,pending
TXN-0003852,ACC-00219,2675.31,debit,2025-09-28T11:38:27Z,failed
TXN-0003853,ACC-00451,18082.23,debit,2025-01-04T00:43:08Z,failed
TXN-0003854,ACC-00318,10872.92,debit,2024-01-13T02:14:17Z,failed
TXN-0003855,ACC-00352,32545.9,credit,2024-07-06T03:08:26Z,failed
TXN-0003856,ACC-00306,6167.52,credit,2025-01-25T04:16:54Z,failed
TXN-0003857,ACC-00339,12773.58,credit,2025-09-16T09:52:39Z,failed
TXN-0003858,ACC-00291,28964.41,debit,2025-11-18T05:51:10Z,failed
TXN-0003859,ACC-00307,3046.98,credit,2025-01-08T18:58:47Z,failed
TXN-0003860,ACC-00360,6643.11,credit,2024-03-22T06:53:39Z,pending
TXN-0003861,ACC-00430,22471.26,debit,2024-07-16T03:02:47Z,pending
TXN-0003862,ACC-00120,1822.42,debit,2025-10-31T10:00:32Z,failed
TXN-0003863,ACC-00307,27022.81,credit,2025-07-05T20:10:09Z,pending
TXN-0003864,ACC-00090,13390.71,debit,2025-10-07T22:55:19Z,failed
TXN-0003865,ACC-00333,11319.98,credit,2024-05-06T09:34:56Z,failed
TXN-0003866,ACC-00121,11914.12,debit,2024-04-27T05:52:20Z,completed
TXN-0003867,ACC-00331,32976.89,credit,2024-01-24T08:47:53Z,pending
TXN-0003868,ACC-00472,40845.75,debit,2024-05-13T21:48:54Z,failed
TXN-0003869,ACC-00444,25734.68,debit,2025-07-06T18:52:33Z,failed
TXN-0003870,ACC-00286,46206.23,debit,2024-04-23T04:09:02Z,completed
TXN-0003871,ACC-00023,40810.9,debit,2024-05-23T18:46:48Z,completed
TXN-0003872,ACC-00090,44448.29,debit,2024-02-18T22:58:42Z,failed
TXN-0003873,ACC-00268,19297.6,credit,2024-10-21T16:34:25Z,completed
TXN-0003874,ACC-00024,45502.13,credit,2025-07-09T06:04:02Z,pending
TXN-0003875,ACC-00063,561.19,debit,2025-09-27T05:27:13Z,pending
TXN-0003876,ACC-00097,18634.19,debit,2024-08-12T06:56:56Z,completed
TXN-0003877,ACC-00470,36225.57,credit,2025-12-22T05:32:30Z,pending
TXN-0003878,ACC-00333,12199.19,debit,2025-04-02T23:32:56Z,failed
TXN-0003879,ACC-00387,2369.19,credit,2024-08-02T15:47:26Z,pending
TXN-0003880,ACC-00401,37554.01,debit,2024-05-31T10:49:43Z,pending
TXN-0003881,ACC-00159,20433.99,credit,2025-10-08T06:40:35Z,failed
TXN-0003882,ACC-00405,4883.81,debit,2024-06-03T05:20:50Z,failed
TXN-0003883,ACC-00396,49729.26,credit,2025-10-10T19:08:26Z,pending
TXN-0003884,ACC-00469,9119.79,credit,2025-09-26T20:52:34Z,pending
TXN-0003885,ACC-00484,16471.87,credit,2024-12-05T20:14:28Z,completed
TXN-0003886,ACC-00170,978.24,debit,2024-12-04T13:58:56Z,pending
TXN-0003887,ACC-00498,44844.44,credit,2024-11-23T20:10:30Z,pending
TXN-0003888,ACC-00048,3692.21,credit,2025-12-12T14:05:06Z,pending
TXN-0003889,ACC-00154,43375.32,debit,2025-06-30T20:59:45Z,completed
TXN-0003890,ACC-00145,80.28,credit,2025-02-24T17:09:34Z,pending
TXN-0003891,ACC-00052,19941.77,credit,2025-08-22T23:03:46Z,failed
TXN-0003892,ACC-00241,2098.84,debit,2024-10-12T06:40:28Z,failed
TXN-0003893,ACC-00390,9733.17,credit,2025-03-01T19:50:12Z,completed
TXN-0003894,ACC-00151,27698.5,credit,2025-02-18T23:59:46Z,failed
TXN-0003895,ACC-00291,28230.52,credit,2024-05-03T17:40:18Z,pending
TXN-0003896,ACC-00311,22956.21,debit,2025-02-14T01:47:05Z,completed
TXN-0003897,ACC-00277,21673.02,debit,2025-01-01T23:38:10Z,failed
TXN-0003898,ACC-00350,33020.93,credit,2025-08-30T01:52:48Z,failed
TXN-0003899,ACC-00038,18204.85,credit,2025-09-15T14:13:21Z,failed
TXN-0003900,ACC-00220,9031.32,credit,2025-10-17T11:18:17Z,completed
TXN-0003901,ACC-00292,22724.08,credit,2024-01-19T03:42:57Z,failed
TXN-0003902,ACC-00305,11838.14,debit,2024-03-08T13:20:25Z,completed
TXN-0003903,ACC-00221,44059.1,credit,2024-12-19T01:27:56Z,failed
TXN-0003904,ACC-00268,28866.03,debit,2024-10-22T06:19:52Z,completed
TXN-0003905,ACC-00155,48888.92,debit,2025-08-14T03:02:43Z,failed
TXN-0003906,ACC-00189,46726.28,debit,2025-08-31T22:10:06Z,pending
TXN-0003907,ACC-00185,16781.38,credit,2024-04-01T11:33:04Z,pending
TXN-0003908,ACC-00250,22846.45,debit,2025-06-05T03:40:45Z,failed
TXN-0003909,ACC-00071,24414.4,credit,2025-04-12T16:23:22Z,completed
TXN-0003910,ACC-00402,3732.34,debit,2024-08-05T17:44:47Z,completed
TXN-0003911,ACC-00312,35638.79,credit,2024-04-17T00:14:00Z,pending
TXN-0003912,ACC-00137,8852.13,debit,2025-04-13T11:41:24Z,pending
TXN-0003913,ACC-00172,25611.83,debit,2024-12-14T23:10:10Z,completed
TXN-0003914,ACC-00416,35356.94,credit,2025-07-14T00:31:39Z,failed
TXN-0003915,ACC-00188,13320.79,debit,2024-03-22T17:44:14Z,failed
TXN-0003916,ACC-00178,34051.08,credit,2025-01-12T13:40:59Z,completed
TXN-0003917,ACC-00164,21756.45,debit,2024-01-03T05:48:05Z,failed
TXN-0003918,ACC-00073,6317.3,credit,2025-01-20T23:43:31Z,completed
TXN-0003919,ACC-00364,28726.56,debit,2024-02-19T05:17:23Z,failed
TXN-0003920,ACC-00205,10978.65,credit,2024-11-14T11:07:01Z,pending
TXN-0003921,ACC-00487,2643.0,debit,2024-06-13T02:23:51Z,completed
TXN-0003922,ACC-00143,42381.07,credit,2024-05-17T23:10:33Z,failed
TXN-0003923,ACC-00084,45977.2,credit,2025-11-20T06:47:07Z,failed
TXN-0003924,ACC-00454,39377.59,debit,2024-02-15T08:51:20Z,completed
TXN-0003925,ACC-00249,26009.01,debit,2024-05-04T23:43:28Z,failed
TXN-0003926,ACC-00135,35854.12,debit,2024-03-10T23:23:21Z,completed
TXN-0003927,ACC-00215,3625.33,credit,2024-01-05T20:27:08Z,pending
TXN-0003928,ACC-00034,2946.81,credit,2025-03-12T20:58:55Z,failed
TXN-0003929,ACC-00358,37653.15,debit,2024-03-12T01:03:54Z,completed
TXN-0003930,ACC-00295,18590.7,debit,2025-04-19T03:01:26Z,completed
TXN-0003931,ACC-00433,23191.63,debit,2025-09-26T00:35:31Z,failed
TXN-0003932,ACC-00045,15749.85,credit,2024-03-03T19:32:29Z,failed
TXN-0003933,ACC-00451,2181.94,credit,2024-06-25T15:16:52Z,pending
TXN-0003934,ACC-00028,41040.95,debit,2024-06-04T00:59:31Z,completed
TXN-0003935,ACC-00017,23119.31,credit,2025-04-06T02:24:32Z,pending
TXN-0003936,ACC-00349,736.28,credit,2024-07-18T04:07:16Z,failed
TXN-0003937,ACC-00425,49398.73,debit,2025-11-12T09:14:51Z,failed
TXN-0003938,ACC-00294,39260.59,credit,2025-06-27T00:40:08Z,pending
TXN-0003939,ACC-00117,40536.6,debit,2025-09-11T09:31:20Z,failed
TXN-0003940,ACC-00268,23416.79,debit,2025-11-03T00:34:51Z,pending
TXN-0003941,ACC-00177,6576.12,credit,2024-08-04T17:28:08Z,pending
TXN-0003942,ACC-00393,5779.24,debit,2025-04-29T23:45:25Z,failed
TXN-0003943,ACC-00264,46284.85,credit,2024-06-06T00:59:37Z,pending
TXN-0003944,ACC-00416,26921.45,debit,2025-12-01T08:50:29Z,failed
TXN-0003945,ACC-00397,3537.09,credit,2024-09-15T02:20:14Z,completed
TXN-0003946,ACC-00079,17590.4,credit,2024-06-21T06:15:39Z,failed
TXN-0003947,ACC-00094,3436.97,credit,2024-06-14T16:51:59Z,failed
TXN-0003948,ACC-00185,21893.08,debit,2024-09-19T01:30:02Z,completed
TXN-0003949,ACC-00216,26497.45,credit,2025-10-31T13:40:07Z,pending
TXN-0003950,ACC-00280,21771.65,credit,2024-12-13T19:41:01Z,completed
TXN-0003951,ACC-00302,27398.14,credit,2025-11-23T01:21:52Z,pending
TXN-0003952,ACC-00477,27097.56,debit,2025-02-28T23:50:51Z,pending
TXN-0003953,ACC-00496,8844.66,debit,2024-10-24T04:38:54Z,failed
TXN-0003954,ACC-00497,42490.63,credit,2025-12-11T16:55:12Z,completed
TXN-0003955,ACC-00277,2372.59,credit,2024-02-11T05:21:06Z,pending
TXN-0003956,ACC-00418,22217.23,credit,2025-07-01T08:20:06Z,completed
TXN-0003957,ACC-00202,18005.94,credit,2024-09-30T17:56:35Z,completed
TXN-0003958,ACC-00187,48046.09,debit,2024-06-08T23:55:53Z,failed
TXN-0003959,ACC-00094,36459.6,debit,2025-04-06T10:12:16Z,completed
TXN-0003960,ACC-00277,46845.93,credit,2024-03-24T05:14:12Z,completed
TXN-0003961,ACC-00253,31447.57,credit,2025-07-21T11:44:29Z,completed
TXN-0003962,ACC-00342,49505.65,debit,2025-11-21T21:10:08Z,completed
TXN-0003963,ACC-00052,47552.15,debit,2024-12-25T09:20:52Z,failed
TXN-0003964,ACC-00482,19395.62,debit,2024-04-20T13:06:56Z,pending
TXN-0003965,ACC-00413,14747.3,credit,2025-06-13T16:58:32Z,pending
TXN-0003966,ACC-00028,34337.19,debit,2024-05-10T15:17:25Z,failed
TXN-0003967,ACC-00013,20306.74,credit,2025-12-15T02:26:03Z,completed
TXN-0003968,ACC-00162,40878.81,credit,2025-06-26T15:27:19Z,completed
TXN-0003969,ACC-00350,8857.15,debit,2025-11-24T14:08:42Z,completed
TXN-0003970,ACC-00342,6762.52,credit,2025-11-30T22:02:12Z,pending
TXN-0003971,ACC-00402,39694.52,credit,2025-11-08T05:49:17Z,completed
TXN-0003972,ACC-00006,7896.28,credit,2025-08-12T22:58:26Z,failed
TXN-0003973,ACC-00471,2539.64,credit,2024-03-27T05:04:27Z,pending
TXN-0003974,ACC-00110,43141.32,debit,2025-12-05T02:29:20Z,pending
TXN-0003975,ACC-00495,39897.58,credit,2024-12-07T21:04:31Z,failed
TXN-0003976,ACC-00456,30882.14,debit,2024-12-06T06:03:42Z,pending
TXN-0003977,ACC-00023,47793.13,credit,2024-03-18T14:08:29Z,pending
TXN-0003978,ACC-00361,9563.95,debit,2024-12-26T03:54:44Z,failed
TXN-0003979,ACC-00282,2476.82,credit,2025-07-04T03:36:46Z,failed
TXN-0003980,ACC-00303,33703.9,debit,2025-12-10T12:02:26Z,completed
TXN-0003981,ACC-00342,37550.05,debit,2024-02-07T09:28:42Z,completed
TXN-0003982,ACC-00202,14392.99,debit,2024-08-24T04:08:05Z,failed
TXN-0003983,ACC-00007,10163.97,debit,2024-01-03T08:00:08Z,pending
TXN-0003984,ACC-00179,6303.7,debit,2025-11-13T04:27:14Z,completed
TXN-0003985,ACC-00220,2281.31,credit,2024-02-20T00:40:46Z,completed
TXN-0003986,ACC-00278,14995.29,debit,2024-06-20T22:50:53Z,failed
TXN-0003987,ACC-00173,44025.13,debit,2025-02-27T15:48:04Z,pending
TXN-0003988,ACC-00178,37998.5,debit,2025-12-07T06:37:42Z,pending
TXN-0003989,ACC-00352,28354.54,debit,2024-02-05T11:59:44Z,pending
TXN-0003990,ACC-00199,3534.01,debit,2024-11-12T13:24:52Z,pending
TXN-0003991,ACC-00292,47028.57,debit,2025-05-15T07:21:58Z,completed
TXN-0003992,ACC-00204,28560.08,debit,2024-02-27T05:38:20Z,failed
TXN-0003993,ACC-00199,35856.72,credit,2024-07-23T02:20:57Z,completed
TXN-0003994,ACC-00399,34772.9,debit,2025-01-07T00:52:16Z,failed
TXN-0003995,ACC-00137,34719.72,debit,2025-07-10T15:26:39Z,completed
TXN-0003996,ACC-00340,9693.08,credit,2024-08-26T06:21:37Z,failed
TXN-0003997,ACC-00358,48159.04,credit,2025-10-31T10:45:26Z,completed
TXN-0003998,ACC-00011,139.95,credit,2024-12-22T02:37:01Z,pending
TXN-0003999,ACC-00389,42403.46,debit,2024-09-16T13:27:36Z,pending
TXN-0004000,ACC-00005,10899.09,credit,2025-10-05T11:16:59Z,completed
TXN-0004001,ACC-00038,24662.02,credit,2024-08-31T04:40:27Z,pending
TXN-0004002,ACC-00067,44942.3,debit,2024-08-10T00:59:08Z,completed
TXN-0004003,ACC-00236,26862.41,debit,2025-03-28T03:22:19Z,completed
TXN-0004004,ACC-00322,9339.32,debit,2024-06-18T23:22:57Z,completed
TXN-0004005,ACC-00158,16552.17,debit,2024-02-24T04:07:21Z,completed
TXN-0004006,ACC-00378,39372.96,debit,2025-05-14T13:12:15Z,pending
TXN-0004007,ACC-00430,33838.67,credit,2024-07-08T17:48:28Z,completed
TXN-0004008,ACC-00327,38215.51,credit,2025-01-31T11:13:50Z,pending
TXN-0004009,ACC-00125,698.21,debit,2024-03-09T15:38:20Z,pending
TXN-0004010,ACC-00202,22204.15,debit,2025-04-23T16:02:11Z,completed
TXN-0004011,ACC-00145,44819.34,credit,2025-12-18T07:50:23Z,pending
TXN-0004012,ACC-00172,37712.1,credit,2024-09-08T02:19:53Z,failed
TXN-0004013,ACC-00441,9304.22,debit,2025-04-05T22:08:00Z,failed
TXN-0004014,ACC-00304,38553.53,credit,2024-05-10T02:11:08Z,pending
TXN-0004015,ACC-00024,11548.03,debit,2024-11-21T12:13:20Z,failed
TXN-0004016,ACC-00412,44115.38,debit,2025-11-18T04:49:44Z,failed
TXN-0004017,ACC-00073,22879.2,credit,2025-02-08T09:49:11Z,completed
TXN-0004018,ACC-00040,12792.47,credit,2025-11-22T05:27:46Z,completed
TXN-0004019,ACC-00356,29792.29,debit,2025-12-05T17:52:26Z,pending
TXN-0004020,ACC-00059,4542.61,credit,2025-10-15T21:17:27Z,completed
TXN-0004021,ACC-00116,35685.0,debit,2024-05-20T12:49:37Z,completed
TXN-0004022,ACC-00221,35021.5,debit,2024-03-17T21:01:16Z,failed
TXN-0004023,ACC-00408,30400.11,debit,2024-02-22T10:45:37Z,pending
TXN-0004024,ACC-00465,45519.38,debit,2025-02-09T15:31:10Z,failed
TXN-0004025,ACC-00466,24442.16,debit,2025-06-17T03:20:19Z,pending
TXN-0004026,ACC-00290,4724.07,debit,2025-08-23T06:05:01Z,completed
TXN-0004027,ACC-00258,21827.09,credit,2024-09-15T02:48:52Z,failed
TXN-0004028,ACC-00282,4078.57,credit,2025-03-17T22:27:49Z,failed
TXN-0004029,ACC-00238,34513.68,credit,2024-05-10T02:02:31Z,failed
TXN-0004030,ACC-00354,4710.72,debit,2025-07-04T13:32:37Z,completed
TXN-0004031,ACC-00385,49620.77,credit,2025-12-13T09:14:52Z,completed
TXN-0004032,ACC-00246,26749.37,debit,2024-02-22T04:06:57Z,failed
TXN-0004033,ACC-00193,30433.22,debit,2025-01-29T23:30:20Z,failed
TXN-0004034,ACC-00246,44960.84,credit,2024-09-14T15:18:52Z,pending
TXN-0004035,ACC-00444,2671.97,debit,2025-02-03T04:02:40Z,completed
TXN-0004036,ACC-00087,36119.4,credit,2024-05-06T05:28:21Z,completed
TXN-0004037,ACC-00028,8882.44,debit,2025-04-22T17:12:43Z,pending
TXN-0004038,ACC-00275,6373.91,debit,2024-04-15T01:37:14Z,failed
TXN-0004039,ACC-00485,7775.2,credit,2024-03-09T21:07:29Z,pending
TXN-0004040,ACC-00143,24364.25,credit,2025-05-23T14:59:04Z,completed
TXN-0004041,ACC-00375,6584.82,debit,2024-02-21T07:03:21Z,pending
TXN-0004042,ACC-00499,47674.36,credit,2025-03-24T09:10:24Z,failed
TXN-0004043,ACC-00364,9814.96,debit,2025-06-06T19:58:58Z,completed
TXN-0004044,ACC-00377,31365.51,debit,2024-04-09T02:16:34Z,completed
TXN-0004045,ACC-00325,10393.67,debit,2024-08-03T03:37:15Z,failed
TXN-0004046,ACC-00357,7464.24,debit,2024-04-11T10:16:17Z,failed
TXN-0004047,ACC-00225,24901.85,debit,2025-06-24T04:10:33Z,completed
TXN-0004048,ACC-00125,18647.16,debit,2024-02-02T04:17:21Z,completed
TXN-0004049,ACC-00258,4677.76,credit,2025-11-19T10:29:54Z,completed
TXN-0004050,ACC-00209,12674.03,debit,2024-01-03T05:47:45Z,failed
TXN-0004051,ACC-00423,2873.0,debit,2025-12-27T03:50:59Z,pending
TXN-0004052,ACC-00234,22980.48,credit,2025-12-02T10:52:49Z,failed
TXN-0004053,ACC-00050,30555.65,debit,2024-04-12T13:00:56Z,completed
TXN-0004054,ACC-00351,1146.87,debit,2025-04-09T15:32:06Z,completed
TXN-0004055,ACC-00213,34132.13,debit,2024-12-30T19:24:13Z,pending
TXN-0004056,ACC-00194,43259.59,debit,2025-10-30T10:45:28Z,completed
TXN-0004057,ACC-00299,37453.96,debit,2024-04-02T16:30:10Z,completed
TXN-0004058,ACC-00135,12397.83,credit,2024-02-21T22:44:56Z,failed
TXN-0004059,ACC-00199,19594.71,debit,2025-03-16T18:45:48Z,completed
TXN-0004060,ACC-00411,43431.85,debit,2024-11-22T01:37:51Z,pending
TXN-0004061,ACC-00008,25054.86,credit,2024-11-11T05:49:51Z,failed
TXN-0004062,ACC-00454,18429.35,credit,2025-10-15T13:28:40Z,pending
TXN-0004063,ACC-00236,47702.38,debit,2024-10-24T14:42:28Z,completed
TXN-0004064,ACC-00359,19700.67,debit,2024-03-06T07:58:25Z,failed
TXN-0004065,ACC-00263,40209.29,credit,2024-10-07T22:01:36Z,completed
TXN-0004066,ACC-00156,29061.09,credit,2024-08-21T09:47:01Z,failed
TXN-0004067,ACC-00019,22049.32,credit,2024-10-31T02:23:30Z,completed
TXN-0004068,ACC-00351,15309.17,debit,2025-07-11T03:03:48Z,completed
TXN-0004069,ACC-00291,20842.2,debit,2024-08-22T19:17:47Z,failed
TXN-0004070,ACC-00310,18847.06,credit,2024-05-27T09:37:13Z,completed
TXN-0004071,ACC-00434,8448.0,debit,2024-12-02T23:21:41Z,completed
TXN-0004072,ACC-00046,14776.59,debit,2024-07-17T15:05:09Z,completed
TXN-0004073,ACC-00403,20547.37,debit,2025-12-15T07:14:30Z,failed
TXN-0004074,ACC-00176,47041.98,credit,2024-07-26T00:56:46Z,failed
TXN-0004075,ACC-00078,5071.49,debit,2025-02-18T14:46:14Z,failed
TXN-0004076,ACC-00253,47457.23,debit,2025-07-28T16:50:03Z,failed
TXN-0004077,ACC-00477,20378.79,debit,2025-07-16T14:57:13Z,pending
TXN-0004078,ACC-00465,41033.21,debit,2025-05-26T02:17:19Z,failed
TXN-0004079,ACC-00293,34135.23,credit,2024-06-20T08:20:26Z,completed
TXN-0004080,ACC-00287,16942.43,debit,2025-11-20T05:37:06Z,completed
TXN-0004081,ACC-00369,48284.72,credit,2024-12-24T00:24:53Z,completed
TXN-0004082,ACC-00456,18282.3,debit,2024-10-10T05:57:03Z,failed
TXN-0004083,ACC-00121,11246.42,credit,2024-06-06T03:16:24Z,completed
TXN-0004084,ACC-00415,34476.53,debit,2024-03-02T02:48:19Z,failed
TXN-0004085,ACC-00428,18292.85,credit,2024-11-11T02:11:44Z,completed
TXN-0004086,ACC-00192,49006.91,credit,2024-10-14T05:28:37Z,pending
TXN-0004087,ACC-00399,36388.48,credit,2025-01-22T21:06:30Z,pending
TXN-0004088,ACC-00408,22677.12,credit,2025-07-14T14:18:53Z,failed
TXN-0004089,ACC-00172,47349.53,credit,2024-07-05T08:36:13Z,pending
TXN-0004090,ACC-00190,28216.32,credit,2024-11-01T06:33:46Z,pending
TXN-0004091,ACC-00477,36406.94,credit,2025-09-18T17:34:51Z,completed
TXN-0004092,ACC-00221,10431.88,credit,2024-04-08T05:37:50Z,completed
TXN-0004093,ACC-00091,17163.53,credit,2024-01-18T04:27:31Z,failed
TXN-0004094,ACC-00358,45413.03,credit,2025-12-19T16:42:44Z,failed
TXN-0004095,ACC-00470,46994.87,debit,2025-09-24T20:20:17Z,pending
TXN-0004096,ACC-00095,38021.13,debit,2024-09-07T22:57:19Z,pending
TXN-0004097,ACC-00295,19064.96,credit,2025-10-17T17:45:53Z,pending
TXN-0004098,ACC-00094,5642.97,debit,2024-01-11T12:31:12Z,pending
TXN-0004099,ACC-00446,49041.89,debit,2024-07-05T02:25:04Z,pending
TXN-0004100,ACC-00398,35870.51,debit,2024-07-25T08:54:55Z,completed
TXN-0004101,ACC-00198,6127.87,credit,2024-02-10T21:15:52Z,failed
TXN-0004102,ACC-00489,13239.33,debit,2024-07-11T11:33:26Z,completed
TXN-0004103,ACC-00482,20773.39,debit,2024-08-21T18:59:55Z,pending
TXN-0004104,ACC-00454,15448.0,debit,2024-12-17T16:54:01Z,failed
TXN-0004105,ACC-00212,11001.32,credit,2024-06-24T13:02:50Z,completed
TXN-0004106,ACC-00493,45373.11,debit,2024-01-24T07:00:38Z,failed
TXN-0004107,ACC-00331,34313.24,debit,2025-01-20T00:11:23Z,failed
TXN-0004108,ACC-00421,17814.04,debit,2024-04-20T08:43:34Z,completed
TXN-0004109,ACC-00041,18418.65,credit,2024-03-12T18:03:08Z,failed
TXN-0004110,ACC-00144,15917.46,debit,2024-10-08T18:06:53Z,failed
TXN-0004111,ACC-00144,36956.48,debit,2024-12-02T06:41:25Z,failed
TXN-0004112,ACC-00409,23033.27,credit,2025-10-17T15:56:19Z,failed
TXN-0004113,ACC-00334,44514.79,credit,2024-02-07T18:08:43Z,completed
TXN-0004114,ACC-00255,9700.58,debit,2025-11-06T12:15:51Z,failed
TXN-0004115,ACC-00479,40793.58,debit,2025-06-21T02:30:45Z,failed
TXN-0004116,ACC-00211,39831.84,debit,2024-06-21T20:54:03Z,pending
TXN-0004117,ACC-00237,22648.86,credit,2024-11-06T22:13:33Z,failed
TXN-0004118,ACC-00166,20337.47,debit,2024-12-29T12:43:20Z,completed
TXN-0004119,ACC-00058,13933.59,debit,2025-05-16T12:49:22Z,completed
TXN-0004120,ACC-00474,38159.84,credit,2025-09-25T06:07:39Z,completed
TXN-0004121,ACC-00417,21966.98,debit,2024-01-20T02:19:39Z,pending
TXN-0004122,ACC-00167,32454.21,debit,2024-01-29T05:55:17Z,completed
TXN-0004123,ACC-00472,7600.0,debit,2025-07-20T14:38:46Z,completed
TXN-0004124,ACC-00034,15460.13,credit,2024-12-25T17:05:01Z,failed
TXN-0004125,ACC-00434,47268.21,debit,2024-11-26T10:27:09Z,completed
